Year,CoC_Number,CoC_Name,State,Overall_Homeless,Chronic_Homeless,Non-Chronic_Homeless,Actual_CoC_Median_Rent,Previous_CoC_Neighbor_Median_Rent,CoC_AVG_Median_Household_Income,CoC_Population_Estimate,Poverty_Percentage,CoC_Civilian_Labor_Force,Unemployment_Rate,Party_Affiliation,Vote_Percentage,CoC_Poverty_Estimate_Age_0_17,Birth_Rate,Death_Rate,International_Migration_Rate,Domestic_Migration_Rate
2021,CA-600,Los Angeles City & County CoC,CA,17225,4215,13010,1488.0,1192.25,77356.0,9809462,13.923373167661998,4993482,0.08929059922514991,Democrat,0.7175722154215638,374321,9.638958793051035,9.0657367345936,1.2342165146263884,-19.849406623931056
2021,CA-601,San Diego City and County CoC,CA,4143,804,3339,1569.0,1111.3333333333333,90756.0,3274432,10.399421945546585,1547828,0.06479337497448037,Democrat,0.5629791794243724,84754,11.193086312374177,8.218524617399293,0.8270136622168364,-10.304382561616794
2021,CA-602,"Santa Ana, Anaheim/Orange County CoC",CA,2441,460,1981,1805.0,1191.0,100210.0,3160611,9.789309725239836,1560697,0.05981622313620132,Democrat,0.5093530718876746,73387,9.502909405807928,8.355030087536871,1.214638561974251,-10.37267794106899
2021,CA-603,Santa Maria/Santa Barbara County CoC,CA,500,236,264,1867.0,1126.0,83185.0,437521,14.863058001787344,219871,0.057792978610185064,Democrat,0.6060547780932879,16290,12.125132279364877,8.532161884800958,1.005666013745626,-27.918659904324592
2021,CA-604,Bakersfield/Kern County CoC,CA,2150,1,2149,786.0,1204.142857142857,57926.0,912709,17.987003524672158,385852,0.09920902314877207,Republican,0.530727423893055,65595,13.423774718995867,9.159545923180334,0.35060462863848174,2.1430707925527197
2021,CA-608,Riverside City & County CoC,CA,998,195,803,1035.0,1092.4,78690.0,2453399,11.497029223538446,1133045,0.0732565785118861,Democrat,0.49733760452281167,94933,11.05079116768206,9.726505961729014,0.2620853762474021,10.596727234338973
2021,CA-609,San Bernardino City & County CoC,CA,905,57,848,1035.0,1007.0714285714286,74218.0,2193087,13.016993853869,992229,0.07419456597216974,Democrat,0.5211649232472404,95678,11.981740806452274,9.75109514579221,0.2767788054007889,1.1841755479832765
2021,CA-611,"Oxnard, San Buenaventura/Ventura County CoC",CA,949,332,617,1387.0,1320.6666666666667,95819.0,839471,8.811263283663164,407465,0.0619169744640644,Democrat,0.5527086425228729,22126,9.994389323752696,8.799589265144359,0.3085276322827114,-6.499331126387927
2021,CA-613,Imperial County CoC,CA,140,1,139,744.0,1019.8333333333334,50970.0,179138,16.600609585905836,69015,0.1746287039049482,Democrat,0.6792747083653906,10916,12.939744777769093,10.020207884424298,0.2958612912949793,-6.190757963134566
2021,CA-614,San Luis Obispo County CoC,CA,297,104,193,1257.0,1229.75,79688.0,279464,12.56691380642945,135428,0.05331246123401365,Democrat,0.4970557518387663,6690,8.487676409126042,9.586207883663011,0.27552743823891446,-7.907995305298714
2021,CO-500,Colorado Balance of State CoC,CO,1295,531,764,756.1869347319347,692.3725174825174,58826.53846153846,860856,12.6407900972985,410871,0.05825186007286959,Republican,0.6099563534938623,30999,9.625303186595668,12.22736439079242,0.4274814835466094,8.801704350088748
2021,CO-503,Metropolitan Denver CoC,CO,5530,1095,4435,1307.576923076923,849.0128205128204,89590.33333333333,2875064,9.38118247106847,1656212,0.05546753676461709,Democrat,0.5883388419953791,68868,10.898539997718311,7.550440616278455,0.9631089951388908,-7.054103839079756
2021,CO-504,Colorado Springs/El Paso County CoC,CO,1156,182,974,867.0,992.4,79094.0,737287,9.320386769331346,354358,0.0568859740714193,Republican,0.5619013879178724,19528,12.615168855547433,7.97111572562652,0.07188516819094871,1.2356110985274391
2021,DE-500,Delaware Statewide CoC,DE,1579,183,1396,901.4642857142857,883.4285714285714,74088.0,572029,11.023741803300183,301965,0.05451294024141871,Democrat,0.6209016315346182,17746,10.53268278356517,10.141094245221835,1.2149733667349034,-0.4352926162834402
2021,FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC",FL,526,72,454,912.0,797.25,69779.5,862352,9.107301890643264,370281,0.04022620658364864,Republican,0.5548292857475473,19398,7.202395309571961,13.880642707386311,0.8523201662430191,35.96443215763401
2021,FL-501,Tampa/Hillsborough County CoC,FL,870,64,806,1070.0,855.6,65818.0,1484607,14.061970609056807,772739,0.04300934726990614,Democrat,0.5151691597229194,62406,11.141669142069249,9.16673570850737,2.230219849428165,7.820251420072788
2021,FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",FL,2307,213,2094,1070.0,1002.0,61851.0,959583,12.03314356340202,489255,0.04051057219650284,Republican,0.48578298669991854,23054,7.504301347564515,14.283287636400395,0.8295269924540138,5.531569442143097
2021,FL-503,"Lakeland, Winterhaven/Polk County CoC",FL,385,22,363,853.0,914.2777777777777,56344.0,755598,15.292126236437895,328270,0.05418100953483413,Republican,0.5537187757198028,37210,10.81924515416928,12.068586735274577,1.0931738834671345,35.31110458206613
2021,FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC",FL,694,24,670,747.25,833.0,62014.5,687342,12.828548233630418,304903,0.0469132806171143,Republican,0.5555042528865604,22299,8.077492718326539,15.034727981121481,0.6605154348199295,30.159658510610438
2021,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",FL,73,18,55,971.5,635.5,66916.0,293662,10.121500228153456,133581,0.03457078476729475,Republican,0.7260580554977247,9916,11.751605587375963,10.804939011516641,0.5005754915515116,18.262492252998346
2021,FL-506,Tallahassee/Leon County CoC,FL,621,197,424,711.4074074074074,622.7129629629629,51462.0,339606,16.42550484973764,173980,0.0439935624784458,Democrat,0.6145829148612586,12581,9.834926355835881,9.354958392961256,0.915767094809868,4.6907298457624425
2021,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",FL,1544,158,1386,1135.0,784.75,62537.0,1831751,14.262801002974749,931296,0.053544737655911764,Democrat,0.6050451505576994,81401,10.807145731051872,7.429503245801421,3.7226675459710408,-2.2159125339634045
2021,FL-508,"Gainesville/Alachua, Putnam Counties CoC",FL,677,179,498,683.0,732.0,56006.0,281889,17.974450936361475,138216,0.03812149099959484,Democrat,0.5897130768213672,8104,8.94323652217717,8.301139810350882,1.5218756318976618,4.909733973301548
2021,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",FL,814,0,814,852.2,905.3,63596.0,668312,11.300859478806306,290172,0.04589002384792468,Republican,0.5612722078735227,21252,8.300015561593986,13.813907276840757,0.7331904858808461,32.75117011216319
2021,FL-510,"Jacksonville-Duval, Clay Counties CoC",FL,1222,29,1193,801.0,688.8333333333334,71633.66666666667,1319821,13.103595108730653,645091,0.04295517996685739,Republican,0.5478136176242137,55153,11.6462762753434,10.854502239318817,1.12060650648838,6.965338481506205
2021,FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",FL,731,1,730,833.0,763.0,67664.5,517209,14.106289720403165,230670,0.0421597953786795,Republican,0.641706977944666,23657,10.864080091413722,12.608055930967945,0.3054857900771255,12.406976676739964
2021,FL-512,St. Johns County CoC,FL,420,71,349,801.0,753.0,94662.0,293251,6.186509167914176,142837,0.03105637894943187,Republican,0.6496330046735134,4120,7.570306665620919,8.634241656464939,0.45353639032773974,58.58803550542027
2021,FL-513,"Palm Bay, Melbourne/Brevard County CoC",FL,432,15,417,804.0,851.3333333333334,65280.0,617900,11.14727302152452,289818,0.04121207102388395,Republican,0.5777501016673444,19065,7.86535038032044,14.28386470302638,0.6085127043210875,21.22026217834601
2021,FL-514,Ocala/Marion County CoC,FL,512,156,356,740.0,760.5555555555555,54555.0,385135,13.237955522089656,143152,0.049786241198166985,Republican,0.6172467086433887,14714,8.955301387825049,17.209549898087687,0.4959299985719293,28.808080283536942
2021,FL-515,"Panama City/Bay, Jackson Counties CoC",FL,101,3,98,557.3333333333333,655.3333333333334,45936.8,119275,17.76147558163907,43750,0.044525714285714287,Republican,0.7462512711472682,6416,9.725424439320896,16.876964996856007,0.2515195975686439,1.341437853699434
2021,FL-517,"Hendry, Hardee, Highlands Counties CoC",FL,27,2,25,675.9333333333333,956.4,47331.2,221113,17.790903293790958,81786,0.054593695742547625,Republican,0.6475785896346644,11552,10.058205532917558,15.955642589987926,0.9813986513683048,18.922451416244183
2021,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",FL,69,0,69,650.3666666666667,633.15,45893.25,135081,17.517637565608783,53727,0.04682934092728051,Republican,0.7271967717277301,7428,10.312331119846611,15.34634774690741,0.3849542126575906,3.9753925422524263
2021,FL-519,Pasco County CoC,FL,857,361,496,1070.0,900.125,59555.0,585191,11.47129740546249,247604,0.04478118285649666,Republican,0.5892908239646013,19689,8.682635242168796,13.070946067181485,0.6818286679050087,37.90215502288996
2021,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",FL,638,42,596,949.5833333333334,814.3333333333334,59762.25,890082,11.135940284153595,316402,0.05060966744837264,Republican,0.6379679665638827,26558,7.212818594241879,16.656892286328677,0.5246707606714887,36.93030529771414
2021,FL-600,Miami-Dade County CoC,FL,3224,553,2671,1148.0,1131.0,58905.0,2669748,14.939799561606565,1323692,0.055478918056466306,Democrat,0.636751125275963,95520,10.077730182773804,9.70615953266001,5.659335637670671,-15.494720850057758
2021,FL-601,Ft Lauderdale/Broward County CoC,FL,2561,208,2353,1142.0,994.0,65536.0,1935575,12.632886868243286,1032694,0.049128783550596786,Democrat,0.6650872467248672,65938,10.011495292096663,9.467987548919572,3.4687366803146356,-8.307608850083309
2021,FL-602,Punta Gorda/Charlotte County CoC,FL,154,3,151,847.0,817.4166666666666,59547.0,194934,10.72670750100034,73472,0.04458841463414634,Republican,0.624836574179758,4336,5.330009131295721,16.85185755178676,0.5848133214318693,49.1756184144377
2021,FL-603,"Ft Myers, Cape Coral/Lee County CoC",FL,394,57,337,997.0,836.6666666666666,66426.0,790888,12.013331849768868,359008,0.04238067118281487,Republican,0.5868237240365174,24133,8.57896440456803,11.291105693852984,1.5160174386259495,34.83426224699325
2021,FL-604,Monroe County CoC,FL,242,24,218,1441.0,1065.5,68975.0,82220,10.83313062515203,46003,0.03015020759515684,Republican,0.5156551626724422,2200,7.8691315981513,9.888105083921188,1.690586232060326,-7.650206762344928
2021,FL-605,West Palm Beach/Palm Beach County CoC,FL,458,61,397,1065.0,938.4444444444445,70024.0,1503435,11.392577663816526,735244,0.04379226488077427,Democrat,0.5656876007802734,44343,9.276091084749257,11.634689893477269,2.50825609354578,5.53133324686468
2021,FL-606,Naples/Collier County CoC,FL,568,73,495,1014.0,1055.0,75799.0,387226,10.28934007530486,181287,0.03748751978906375,Republican,0.6172704331075186,10834,7.9643412374169085,11.037481987263252,2.2983993843388615,27.50590094673395
2021,GA-500,Atlanta CoC,GA,1996,406,1590,1101.0,1065.0,82820.0,1062451,13.36795767522455,569596,0.04551296006292179,Democrat,0.6885887744528746,42640,10.487071874373502,7.732121293123165,1.7751406888411796,-11.079099177279705
2021,GA-501,Georgia Balance of State CoC,GA,1896,144,1752,734.8221068819685,722.5421953094965,54571.23809523809,4970788,13.533246640170532,2275995,0.033830917906234416,Republican,0.6996535595446538,225311,10.898473240057713,11.848825578560179,0.43333169710717895,13.283608152268815
2021,GA-503,Athens-Clarke County CoC,GA,133,32,101,710.0,777.0,49145.0,129206,19.67246103122146,58531,0.03854367770924809,Democrat,0.658195482034863,5418,10.022754361252574,7.012058263548133,1.253811742488739,0.3018435676361779
2021,GA-504,Augusta-Richmond County CoC,GA,144,5,139,689.0,724.75,47816.0,205274,20.094605259311944,83932,0.05285230901205738,Democrat,0.6464146196119976,15405,12.54420920330875,12.851116069253777,0.20460457729668638,-6.425558034626889
2021,GA-505,Columbus-Muscogee CoC,GA,236,15,221,697.0,628.0,52090.0,205060,19.748366331805325,76318,0.052477790298487904,Democrat,0.577282999188782,14657,13.352189603043012,12.328099092948404,0.41938944699112457,-10.952891836535647
2021,GA-506,Marietta/Cobb County CoC,GA,252,9,243,1101.0,1065.0,87532.0,766662,9.491144728707045,423814,0.03243403946070682,Democrat,0.4840139169757481,20822,10.970936344829926,7.203956893650657,1.6382708416486014,-5.520033600204523
2021,GA-507,Savannah/Chatham County CoC,GA,548,32,516,948.0,812.3333333333333,61527.0,295690,14.751259765294733,143440,0.04295175683212493,Democrat,0.5554564748265591,14463,11.539111907741216,10.348675978220433,0.7947512597652948,-0.5850722039974297
2021,GA-508,DeKalb County CoC,GA,200,0,200,1101.0,1065.0,44685.0,43695,21.357134683602244,17631,0.048210538256480064,Democrat,0.6152755614518048,2505,9.909600640805586,13.777320059503376,0.22885913720105275,0.6865774116031583
2021,IA-500,"Sioux City/Dakota, Woodbury Counties CoC",IA,233,41,192,577.0,533.8399999999999,60110.0,105749,15.122601632166734,55254,0.0386578347268976,Republican,0.5656022690882474,5445,13.030856083745473,11.243605140474141,1.692687401299303,-5.399578246602805
2021,IA-501,Iowa Balance of State CoC,IA,1725,207,1518,557.0837495837496,553.9541458541458,63287.956043956045,1711983,9.692327552317986,899060,0.036178897960091654,Republican,0.5896231946600872,46740,10.984922163362604,12.67127068434675,0.6752403499333813,1.5923055310712781
2021,IA-502,Des Moines/Polk County CoC,IA,576,132,444,645.0,623.1428571428571,73276.0,497842,9.90274022681895,270147,0.04026326407474449,Democrat,0.5173889572671719,13907,12.660643336640941,8.609157122139152,1.6350569056045894,3.583466240293105
2021,ID-500,Boise/Ada County CoC,ID,575,79,496,718.0,624.2,79345.0,513025,8.437210662248429,267054,0.03199727395957372,Republican,0.47913568322013195,10262,9.712976950441012,7.722820525315531,0.3430632035475854,27.298864577749622
2021,ID-501,Idaho Balance of State CoC,ID,1314,28,1286,627.7217261904761,644.0141865079365,59425.87804878049,1326330,11.454389179163558,625511,0.0361048806495809,Republican,0.6540450386054389,46148,12.262408299593616,9.625055604562968,0.32043307472499305,27.60625183777793
2021,IL-500,McHenry County CoC,IL,49,7,42,1104.0,892.6,58787.0,206605,13.834127925268023,108953,0.04988389489045735,Democrat,0.6449766301666658,5292,10.140122455894097,7.87977057670434,3.4268289731613466,-1.8392584884199317
2021,IL-501,"Rockford/DeKalb, Winnebago, Boone Counties CoC",IL,287,31,256,671.075,867.25,57113.0,283333,13.997310585071276,133619,0.0852723040884904,Democrat,0.47064438737581943,13455,11.403542827697445,12.451779355034535,0.8117656609007775,-5.703536121807202
2021,IL-502,"Waukegan, North Chicago/Lake County CoC",IL,372,46,326,1104.0,859.0833333333334,95895.0,712570,8.22740222013276,366404,0.05362932719075119,Democrat,0.5637025566684238,16773,9.311365900893946,7.451899462508947,0.7536101716322606,-3.9645227837265113
2021,IL-503,"Champaign, Urbana, Rantoul/Champaign County CoC",IL,148,15,133,793.0,597.25,58787.0,206605,13.834127925268023,108953,0.04988389489045735,Democrat,0.5471799013402017,5292,10.140122455894097,7.87977057670434,3.4268289731613466,-1.8392584884199317
2021,IL-506,"Joliet, Bolingbrook/Will County CoC",IL,257,11,246,1065.1904761904764,806.8571428571429,93994.0,699176,7.744688032770003,358350,0.05711455281149714,Democrat,0.5049018956211948,16201,9.812979850566952,8.033742576976326,0.5306246209824136,0.3947503918898818
2021,IL-507,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",IL,202,50,152,641.6666666666666,538.3888888888888,67163.33333333333,201907,9.425626649893267,94298,0.05006468854058411,Republican,0.6036917480336994,5636,9.355792518337651,13.818243052494465,0.15848880920423758,-1.5947936426176408
2021,IL-511,Cook County CoC,IL,1044,230,814,1104.0,924.2857142857143,72063.0,5180919,13.585890842918023,2618124,0.0693977825343643,Democrat,0.7467501152359267,206557,10.601787057469918,9.292752888049398,1.2735192347149222,-18.064555728433508
2021,IL-512,Bloomington/Central Illinois CoC,IL,275,27,248,593.9179894179895,619.9960317460316,63285.5,340928,12.939388961892249,158732,0.05795932767179901,Republican,0.6200625012131447,13701,10.368758212877792,14.45466491458607,0.24345316313121834,-2.452130655152994
2021,IL-513,Springfield/Sangamon County CoC,IL,189,67,122,611.0,518.4166666666666,68476.0,195371,14.132087157254658,98217,0.05634462465764582,Republican,0.5077002836144064,8812,10.646411186921295,11.16337634551699,0.5425574931796427,-4.453066217606502
2021,IL-514,DuPage County CoC,IL,425,68,357,1104.0,1047.3333333333333,58787.0,206605,13.834127925268023,108953,0.04988389489045735,Democrat,0.6449766301666658,5292,10.140122455894097,7.87977057670434,3.4268289731613466,-1.8392584884199317
2021,IL-515,South Central Illinois CoC,IL,151,2,149,569.1383333333334,592.4933333333333,59479.61111111111,385053,12.144561917450325,187189,0.0473425254689111,Republican,0.7000833131769195,13450,10.427136004653905,14.462944062245976,0.11426998361264552,-1.0544003033348655
2021,IL-516,Decatur/Macon County CoC,IL,83,24,59,544.0,565.3333333333333,48245.0,102597,16.465393724962716,46509,0.07708185512481455,Republican,0.5590095713691219,5101,11.891185902121896,14.249929335165746,0.5068374318937201,-9.464214353246197
2021,IL-517,"Aurora, Elgin/Kane County CoC",IL,251,68,183,1104.0,984.2,90941.0,516292,8.518822681738241,261416,0.05973238057349206,Democrat,0.5201089737800656,14969,10.856259636019926,7.792102143748112,0.3680088012210145,-3.7478791071719106
2021,IL-518,"Rock Island, Moline/Northwestern Illinois CoC",IL,95,0,95,564.7467532467533,617.2878787878788,61843.846153846156,391997,11.150850644265136,186111,0.05301674806970034,Republican,0.5491695270076405,13162,9.732217338397998,14.4439880917456,0.23979775355423638,-1.1938866879083259
2021,IL-519,West Central Illinois CoC,IL,111,3,108,503.2278911564626,528.1591836734694,58034.8,183500,11.984196185286104,87408,0.04390902434559766,Republican,0.676493808224122,6461,10.762942779291553,14.485013623978203,0.2724795640326976,-3.994550408719346
2021,IL-520,Southern Illinois CoC,IL,159,0,159,592.5642857142857,592.4238095238095,55165.92307692308,507934,13.56298259222655,230301,0.05253125257814773,Republican,0.7076460983328966,20613,10.145018841030527,15.06494938318758,0.19884473179586323,-0.1496257387770852
2021,IN-502,Indiana Balance of State CoC,IN,3047,215,2832,624.3992800425956,665.068136676158,62182.17647058824,4734101,10.666608084618389,2335600,0.034157818119541015,Republican,0.6404953199985916,150599,11.109395426924774,11.65247636246037,0.7143911800783295,5.582263665266119
2021,IN-503,Indianapolis CoC,IN,1928,105,1823,722.0,718.0,58737.0,971543,14.733573295263309,502338,0.04820061392926675,Democrat,0.5875150397933615,48976,13.557814733882083,10.121013686476049,1.8887481048188295,-10.725207221914006
2021,KS-502,Wichita/Sedgwick County CoC,KS,419,49,370,595.0,529.8333333333334,60540.0,524423,13.0982050749109,255879,0.046166352064843146,Republican,0.5527669334632885,21615,12.076129384104053,11.023543971183567,0.7532087646804202,-3.1310602319120253
2021,KS-503,Topeka/Shawnee County CoC,KS,294,100,194,643.0,675.6666666666666,56625.0,178403,14.252002488747387,91820,0.03169244173382705,Republican,0.47654032835583376,6634,10.722913852345531,12.623106113686429,0.25223791079746416,-0.818371888365106
2021,KS-507,Kansas Balance of State CoC,KS,783,40,743,612.9116147741147,590.4613705738705,57609.06060606061,1303312,11.823262580257069,647297,0.029507320441775568,Republican,0.683102095603976,44426,11.786126422529678,12.961593233239624,0.48722025117546686,-1.33275838786108
2021,KY-500,Kentucky Balance of State CoC,KY,969,124,845,559.8990826633684,575.1534425891568,50193.1652173913,3316358,16.238626830999547,1423987,0.04465490204615632,Republican,0.6985512739342725,162813,11.315424933013867,13.340236488340523,0.18665053652229344,3.7547212936600936
2021,KY-501,Louisville-Jefferson County CoC,KY,1013,292,721,692.0,649.8,60636.0,777251,14.194256424243907,392078,0.045450140023158656,Democrat,0.5404603241583805,32174,11.854600380057407,12.652283496579614,1.0241221947607657,-7.689922560408413
2021,KY-502,Lexington-Fayette County CoC,KY,562,151,411,677.0,619.1666666666666,61269.0,320519,14.139255395155981,172829,0.03697874777959717,Democrat,0.5118879066867182,10622,11.36594086466013,9.035345798533005,1.0576596083227516,-10.064925948227717
2021,LA-500,Lafayette/Acadiana CoC,LA,349,74,275,598.8846153846154,576.3589743589744,46589.0,642481,20.444806928142622,276430,0.05437181203197916,Republican,0.658213495199685,46742,13.600402190881908,12.859524250522584,0.6506028972062987,-1.0895263828813615
2021,LA-502,"Shreveport, Bossier/Northwest Louisiana CoC",LA,198,65,133,607.1527777777777,578.9166666666666,44266.666666666664,226537,18.264124624233567,96577,0.045228159913851124,Republican,0.6524597094855095,13281,11.724354079024618,13.737270291387278,0.4546718637573553,-1.2051011534539613
2021,LA-503,New Orleans/Jefferson Parish CoC,LA,1042,32,1010,813.0,820.0833333333333,46188.0,377346,24.450239302920927,178283,0.08274484948088152,Democrat,0.8081200395628785,27066,11.302624116858269,10.23993894197898,0.8427278942933011,-17.169918324296532
2021,LA-505,Monroe/Northeast Louisiana CoC,LA,78,4,74,580.0714285714286,543.3071428571428,41386.666666666664,326522,23.89884908214454,140063,0.05209084483411036,Republican,0.6390569652529875,23796,11.803186309038901,14.60544771868358,0.2817574313522519,-5.51264539602232
2021,LA-506,Slidell/Southeast Louisiana CoC,LA,70,0,70,759.25,693.1666666666667,57795.0,596954,14.339128308043836,260857,0.046343398873712416,Republican,0.7356991065150928,28810,12.416367090261561,11.092982038817063,0.4774237210907373,15.220603262562944
2021,LA-507,Alexandria/Central Louisiana CoC,LA,64,18,46,613.3690476190476,564.6984126984127,44004.57142857143,278727,21.101651436710473,109555,0.04622335813061933,Republican,0.6927317958717139,20343,13.281813387292942,15.09003433467156,0.34083529762096965,-7.645473886634592
2021,LA-509,Louisiana Balance of State CoC,LA,330,27,303,732.285657051282,659.7972756410256,56764.72222222222,919643,16.178560593621654,410937,0.05190333311432166,Republican,0.6742084529207923,48384,12.176464127927902,11.787182635000756,0.3022912151780637,-11.982910759936193
2021,MA-500,Boston CoC,MA,4548,605,3943,1842.0,1575.4949164851128,77163.0,774514,17.244749610723627,452475,0.057428587214763245,Democrat,0.7959778584638905,30926,10.419437221276826,6.446623301838314,4.529291917253916,-35.932210392581666
2021,MA-503,Cape Cod Islands CoC,MA,343,66,277,1297.75,1166.927777777778,91094.66666666667,267948,7.740307820920476,129341,0.06515335431147122,Democrat,0.5598998484548988,4329,6.4564766297938405,12.793527102273575,1.1905295057249914,25.351933957335007
2021,MA-504,Springfield/Hampden County CoC,MA,2248,109,2139,798.0,884.6645833333333,61818.0,462862,16.477481409145707,226252,0.07241040963173806,Democrat,0.5543110620972149,23781,10.197423854194122,11.208524354991336,1.24875232790767,-3.942859858878024
2021,MA-506,Worcester City & County CoC,MA,1196,139,1057,1015.9666666666669,952.7436422597714,84583.0,862224,9.65155226484069,443413,0.05662441110206512,Democrat,0.5180490220351572,21143,9.582196737738686,8.645085267865426,1.7883983744363414,-0.5439421774388093
2021,MA-507,"Pittsfield/Berkshire, Franklin, Hampshire Counties CoC",MA,425,72,353,885.4609375,851.9041666666667,69003.33333333333,362495,10.245382694933722,191545,0.05226448093137383,Democrat,0.6645243524653645,7596,6.532503896605471,10.634629443164734,1.0676009324266542,51.34691512986386
2021,MA-511,"Quincy, Brockton, Weymouth, Plymouth City and County CoC",MA,943,255,688,1459.3333333333333,1378.575,99445.0,533059,7.322829180259596,283210,0.05888916351823735,Democrat,0.5077998823366296,9257,9.679979139269763,9.71937440320865,1.0580442315015788,3.813836742274307
2021,MA-516,Massachusetts Balance of State CoC,MA,3102,225,2877,1741.6577779259853,1136.4554683715976,104716.0,3149093,7.761504661818498,1717913,0.04998274068593695,Democrat,0.6322594305732551,56117,9.740899998825059,8.057875712149498,2.8122383175092,-8.372251946830405
2021,MA-519,"Attleboro, Taunton/Bristol County CoC",MA,224,45,179,923.65,1308.513888888889,72857.0,579756,11.611436535370052,298839,0.06302055621923511,Democrat,0.5203266401294993,17913,9.410855601321936,10.656207094018862,1.2470763562602198,4.796845569515451
2021,MD-501,Baltimore CoC,MD,1631,276,1355,997.0,970.0,107281.0,592085,6.0327486762880325,312824,0.043864920850062654,Democrat,0.6982012707974798,10210,11.378433839735848,8.488646055887246,0.6738897286707145,0.7701596899093881
2021,MD-503,Annapolis/Anne Arundel County CoC,MD,244,46,198,997.0,1209.2666666666669,107281.0,592085,6.0327486762880325,312824,0.043864920850062654,Democrat,0.47548328094164344,10210,11.378433839735848,8.488646055887246,0.6738897286707145,0.7701596899093881
2021,MD-505,Baltimore County CoC,MD,270,108,162,997.0,900.1666666666666,80159.0,850691,9.56093340590179,444843,0.05227012676382454,Democrat,0.5590531429653784,25895,10.920534012937718,11.55648760830901,1.3036460947629631,-4.342352275973297
2021,MD-506,Carroll County CoC,MD,85,31,54,997.0,976.5,102006.0,174313,5.284746404456351,93937,0.03870679285052748,Republican,0.6338189182126992,2326,9.86157085243212,10.406567496400154,0.361418827052486,7.538164107094709
2021,MD-511,Mid-Shore Regional CoC,MD,122,19,103,848.36,925.6666666666667,65447.5,123023,12.128626354421531,59888,0.04945899011488111,Republican,0.5571671785285085,4877,9.981873308243175,14.135568145793876,0.6015135381188883,8.380546727034782
2021,MD-513,"Wicomico, Somerset, Worcester Counties CoC",MD,214,53,161,723.6666666666666,754.5833333333334,59977.0,182058,13.221061419987038,84170,0.06327670191279554,Republican,0.5543731417244797,6920,10.167089608805986,12.853046831229607,1.0216524404310714,9.18388645376748
2021,MD-514,Maryland Balance of State CoC,MD,790,107,683,1075.248148148148,1023.0734567901234,76652.16666666667,713179,9.925698877841327,359147,0.047153394014150196,Republican,0.6111125947686236,20424,10.000294456230483,11.656260209568707,0.24117367449125676,6.220037325832645
2021,ME-500,Maine Statewide CoC,ME,2063,298,1765,881.4642857142859,821.6972972972974,68512.71428571429,731728,8.518465878031181,381185,0.042942403294987996,Democrat,0.5371627844153293,13542,8.217534384361402,10.70889729516979,0.9306736929569458,12.665908643649006
2021,MI-500,Michigan Balance of State CoC,MI,1014,54,960,628.7547946570972,657.7999700956938,54660.08474576271,2389868,12.509770414098185,1064829,0.057700344374542765,Republican,0.6067674593694381,84713,9.333151454389949,13.307011098520922,0.23474099824760195,4.5659425541494345
2021,MI-502,"Dearborn, Dearborn Heights, Westland/Wayne County CoC",MI,169,9,160,748.0,754.75,52644.0,1774807,19.43326795533261,795757,0.0783342150933011,Democrat,0.6678048642519393,118052,11.993416748976086,11.741558377896864,0.8271321895845576,-9.50976641403826
2021,MI-503,"St. Clair Shores, Warren/Macomb County CoC",MI,330,86,244,748.0,687.0,67646.0,877646,11.482533960161614,439919,0.05858578511044078,Republican,0.5357943488380967,29733,9.805775905091574,11.717708506618841,0.6745316448773195,-2.363139580195204
2021,MI-504,"Pontiac, Royal Oak/Oakland County CoC",MI,333,33,300,748.0,714.1666666666666,86597.0,1272630,7.752842538679743,660789,0.04640059080886637,Democrat,0.5161943624419588,22059,9.674453690389193,9.635950747664285,1.5715486826493168,-2.173451828104005
2021,MI-505,Flint/Genesee County CoC,MI,336,61,275,550.0,621.1666666666666,52157.0,404627,16.075298979059728,175248,0.07454008034328495,Democrat,0.5234492806781595,19995,10.688856650693108,13.582880035192906,0.2051271912156134,-0.8995939470178708
2021,MI-506,"Grand Rapids, Wyoming/Kent County CoC",MI,894,111,783,787.0,661.8000000000001,71933.0,658852,9.764560174363893,349619,0.04684241989136746,Republican,0.48081665498533344,19532,12.190901750317218,8.757657258382764,0.8590700187599035,-4.325705924851104
2021,MI-507,"Portage, Kalamazoo City & County CoC",MI,342,41,301,659.0,571.3333333333333,62476.0,260523,13.698598588224456,128361,0.050139839982549214,Democrat,0.5316589996753736,8030,10.091239545068957,10.110431708524775,1.0555689900699745,-6.237453123140759
2021,MI-508,"Lansing, East Lansing/Ingham County CoC",MI,372,41,331,751.0,678.125,57733.0,271224,15.54729669940713,141934,0.05582171995434498,Democrat,0.6032576369930912,9060,10.076541898946996,10.076541898946996,1.5301005810695218,-47.62852844880984
